VX_SRC	V(bl)	V(blb)	V(q)	V(qb)	V(qbx)	V(qx)	V(vddx)	V(wl)	V(wl_dc)	I(CBL)	I(CBLB)	I(RBL)	I(RBLB)	I(VDD_NOISY)	I(VWL)	I(VWL_DC)	I(VX_SRC)	Ib(MN1_DC)	Ib(MN2_DC)	Ib(MP1_DC)	Ib(MP2_DC)	Id(MN1_DC)	Id(MN2_DC)	Id(MP1_DC)	Id(MP2_DC)	Ig(MN1_DC)	Ig(MN2_DC)	Ig(MP1_DC)	Ig(MP2_DC)	Is(MN1_DC)	Is(MN2_DC)	Is(MP1_DC)	Is(MP2_DC)	Ix(xcell:bl)	Ix(xcell:blb)	Ix(xcell:q)	Ix(xcell:qb)	Ix(xcell:vdd)	Ix(xcell:vss)	Ix(xcell:wl)
6.440000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	2.036916e-03	6.440000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.290095e-05	0.000000e+00	0.000000e+00	9.571733e-06	-5.444896e-11	-9.446365e-10	9.446366e-10	9.346217e-10	2.460059e-07	9.446370e-10	-2.460059e-07	-9.572678e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.459514e-07	-6.440000e-16	2.450613e-07	9.571743e-06	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
6.450000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.974653e-03	6.450000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.284005e-05	0.000000e+00	0.000000e+00	9.517888e-06	-5.283205e-11	-9.446365e-10	9.446366e-10	9.343255e-10	2.389513e-07	9.446370e-10	-2.389513e-07	-9.518832e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.388984e-07	-6.450000e-16	2.380066e-07	9.517898e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.460000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.913482e-03	6.460000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.277913e-05	0.000000e+00	0.000000e+00	9.463926e-06	-5.124066e-11	-9.446365e-10	9.446366e-10	9.340205e-10	2.319996e-07	9.446370e-10	-2.319996e-07	-9.464871e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.319483e-07	-6.460000e-16	2.310549e-07	9.463937e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.470000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.853399e-03	6.470000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.271821e-05	0.000000e+00	0.000000e+00	9.409850e-06	-4.967477e-11	-9.446365e-10	9.446366e-10	9.337066e-10	2.251509e-07	9.446370e-10	-2.251509e-07	-9.410795e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.251012e-07	-6.470000e-16	2.242062e-07	9.409861e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.480000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.794395e-03	6.480000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.265727e-05	0.000000e+00	0.000000e+00	9.355661e-06	-4.813436e-11	-9.446365e-10	9.446366e-10	9.333834e-10	2.184051e-07	9.446371e-10	-2.184051e-07	-9.356606e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.183570e-07	-6.480000e-16	2.174605e-07	9.355673e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.490000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.736465e-03	6.490000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.259633e-05	0.000000e+00	0.000000e+00	9.301358e-06	-4.661940e-11	-9.446365e-10	9.446366e-10	9.330505e-10	2.117624e-07	9.446371e-10	-2.117624e-07	-9.302303e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.117157e-07	-6.490000e-16	2.108177e-07	9.301370e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.500000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.679602e-03	6.500000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.253537e-05	0.000000e+00	0.000000e+00	9.246942e-06	-4.512985e-11	-9.446365e-10	9.446366e-10	9.327079e-10	2.052226e-07	9.446371e-10	-2.052226e-07	-9.247887e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-2.051775e-07	-6.500000e-16	2.042780e-07	9.246954e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.510000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.623800e-03	6.510000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.247441e-05	0.000000e+00	0.000000e+00	9.192413e-06	-4.366571e-11	-9.446365e-10	9.446366e-10	9.323552e-10	1.987858e-07	9.446371e-10	-1.987858e-07	-9.193358e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.987421e-07	-6.510000e-16	1.978412e-07	9.192425e-06	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
6.520000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.569053e-03	6.520000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.241343e-05	0.000000e+00	0.000000e+00	9.137771e-06	-4.222692e-11	-9.446365e-10	9.446366e-10	9.319919e-10	1.924520e-07	9.446371e-10	-1.924520e-07	-9.138716e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.924098e-07	-6.520000e-16	1.915074e-07	9.137784e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.530000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.515355e-03	6.530000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.235245e-05	0.000000e+00	0.000000e+00	9.083019e-06	-4.081346e-11	-9.446365e-10	9.446366e-10	9.316180e-10	1.862212e-07	9.446371e-10	-1.862212e-07	-9.083963e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.861804e-07	-6.530000e-16	1.852766e-07	9.083032e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.540000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.462699e-03	6.540000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.229146e-05	0.000000e+00	0.000000e+00	9.028155e-06	-3.942529e-11	-9.446365e-10	9.446366e-10	9.312330e-10	1.800934e-07	9.446371e-10	-1.800934e-07	-9.029099e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.800540e-07	-6.540000e-16	1.791488e-07	9.028167e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.550000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.411080e-03	6.550000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.223046e-05	0.000000e+00	0.000000e+00	8.973179e-06	-3.806237e-11	-9.446365e-10	9.446366e-10	9.308366e-10	1.740686e-07	9.446371e-10	-1.740686e-07	-8.974123e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.740305e-07	-6.550000e-16	1.731240e-07	8.973193e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.560000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.360491e-03	6.560000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.216945e-05	0.000000e+00	0.000000e+00	8.918093e-06	-3.672466e-11	-9.446365e-10	9.446366e-10	9.304285e-10	1.681468e-07	9.446371e-10	-1.681468e-07	-8.919038e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.681101e-07	-6.560000e-16	1.672022e-07	8.918108e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.570000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.310926e-03	6.570000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.210843e-05	0.000000e+00	0.000000e+00	8.862898e-06	-3.541214e-11	-9.446365e-10	9.446366e-10	9.300083e-10	1.623280e-07	9.446371e-10	-1.623280e-07	-8.863842e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.622926e-07	-6.570000e-16	1.613834e-07	8.862912e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.580000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.262380e-03	6.580000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.204741e-05	0.000000e+00	0.000000e+00	8.807591e-06	-3.412474e-11	-9.446365e-10	9.446366e-10	9.295757e-10	1.566122e-07	9.446371e-10	-1.566122e-07	-8.808536e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.565781e-07	-6.580000e-16	1.556676e-07	8.807607e-06	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
6.590000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.214847e-03	6.590000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.198638e-05	0.000000e+00	0.000000e+00	8.752177e-06	-3.286244e-11	-9.446365e-10	9.446366e-10	9.291303e-10	1.509994e-07	9.446371e-10	-1.509994e-07	-8.753122e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.509666e-07	-6.590000e-16	1.500548e-07	8.752192e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.600000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.168320e-03	6.600000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.192535e-05	0.000000e+00	0.000000e+00	8.696653e-06	-3.162518e-11	-9.446365e-10	9.446366e-10	9.286717e-10	1.454897e-07	9.446371e-10	-1.454897e-07	-8.697597e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.454581e-07	-6.600000e-16	1.445450e-07	8.696668e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.610000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.122795e-03	6.610000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.186431e-05	0.000000e+00	0.000000e+00	8.641020e-06	-3.041291e-11	-9.446365e-10	9.446366e-10	9.281996e-10	1.400829e-07	9.446371e-10	-1.400829e-07	-8.641965e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.400525e-07	-6.610000e-16	1.391383e-07	8.641036e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.620000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.078265e-03	6.620000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.180327e-05	0.000000e+00	0.000000e+00	8.585280e-06	-2.922560e-11	-9.446365e-10	9.446366e-10	9.277135e-10	1.347792e-07	9.446371e-10	-1.347792e-07	-8.586225e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.347500e-07	-6.620000e-16	1.338346e-07	8.585297e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.630000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	1.034725e-03	6.630000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.174222e-05	0.000000e+00	0.000000e+00	8.529431e-06	-2.806318e-11	-9.446365e-10	9.446366e-10	9.272130e-10	1.295786e-07	9.446371e-10	-1.295786e-07	-8.530376e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.295505e-07	-6.630000e-16	1.286339e-07	8.529450e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.640000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	9.921686e-04	6.640000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.168117e-05	0.000000e+00	0.000000e+00	8.473477e-06	-2.692561e-11	-9.446365e-10	9.446366e-10	9.266977e-10	1.244809e-07	9.446371e-10	-1.244809e-07	-8.474421e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.244540e-07	-6.640000e-16	1.235363e-07	8.473494e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.650000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	9.505910e-04	6.650000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.162011e-05	0.000000e+00	0.000000e+00	8.417414e-06	-2.581283e-11	-9.446365e-10	9.446366e-10	9.261672e-10	1.194863e-07	9.446371e-10	-1.194863e-07	-8.418358e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.194604e-07	-6.650000e-16	1.185416e-07	8.417433e-06	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
6.660000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	9.099864e-04	6.660000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.155905e-05	0.000000e+00	0.000000e+00	8.361245e-06	-2.472479e-11	-9.446365e-10	9.446366e-10	9.256210e-10	1.145947e-07	9.446371e-10	-1.145947e-07	-8.362190e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.145699e-07	-6.660000e-16	1.136500e-07	8.361264e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.670000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	8.703493e-04	6.670000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.149798e-05	0.000000e+00	0.000000e+00	8.304970e-06	-2.366144e-11	-9.446365e-10	9.446366e-10	9.250586e-10	1.098061e-07	9.446371e-10	-1.098061e-07	-8.305915e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.097824e-07	-6.670000e-16	1.088615e-07	8.304990e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.680000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	8.316744e-04	6.680000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.143692e-05	0.000000e+00	0.000000e+00	8.248589e-06	-2.262271e-11	-9.446365e-10	9.446366e-10	9.244796e-10	1.051206e-07	9.446371e-10	-1.051206e-07	-8.249534e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.050979e-07	-6.680000e-16	1.041759e-07	8.248609e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.690000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.939561e-04	6.690000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.137585e-05	0.000000e+00	0.000000e+00	8.192103e-06	-2.160855e-11	-9.446365e-10	9.446366e-10	9.238835e-10	1.005381e-07	9.446371e-10	-1.005381e-07	-8.193048e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.005165e-07	-6.690000e-16	9.959345e-08	8.192124e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.700000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.571892e-04	6.700000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.131478e-05	0.000000e+00	0.000000e+00	8.135513e-06	-2.061889e-11	-9.446365e-10	9.446366e-10	9.232697e-10	9.605864e-08	9.446371e-10	-9.605864e-08	-8.136457e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.603803e-08	-6.700000e-16	9.511401e-08	8.135534e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.710000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.213684e-04	6.710000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.125371e-05	0.000000e+00	0.000000e+00	8.078817e-06	-1.965368e-11	-9.446365e-10	9.446366e-10	9.226378e-10	9.168225e-08	9.446371e-10	-9.168225e-08	-8.079762e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.166259e-08	-6.710000e-16	9.073761e-08	8.078839e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.720000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	6.864883e-04	6.720000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.119263e-05	0.000000e+00	0.000000e+00	8.022017e-06	-1.871285e-11	-9.446365e-10	9.446366e-10	9.219872e-10	8.740890e-08	9.446371e-10	-8.740890e-08	-8.022962e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.739019e-08	-6.720000e-16	8.646426e-08	8.022040e-06	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
6.730000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	6.525439e-04	6.730000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.113156e-05	0.000000e+00	0.000000e+00	7.965114e-06	-1.779634e-11	-9.446365e-10	9.446366e-10	9.213174e-10	8.323860e-08	9.446371e-10	-8.323860e-08	-7.966058e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.322080e-08	-6.730000e-16	8.229397e-08	7.965136e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.740000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	6.195299e-04	6.740000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.107049e-05	0.000000e+00	0.000000e+00	7.908106e-06	-1.690408e-11	-9.446365e-10	9.446366e-10	9.206277e-10	7.917135e-08	9.446371e-10	-7.917135e-08	-7.909051e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.915445e-08	-6.740000e-16	7.822672e-08	7.908130e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.750000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	5.874411e-04	6.750000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.100941e-05	0.000000e+00	0.000000e+00	7.850996e-06	-1.603600e-11	-9.446365e-10	9.446366e-10	9.199177e-10	7.520716e-08	9.446371e-10	-7.520716e-08	-7.851941e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.519112e-08	-6.750000e-16	7.426252e-08	7.851020e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.760000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	5.562726e-04	6.760000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.094834e-05	0.000000e+00	0.000000e+00	7.793783e-06	-1.519204e-11	-9.446365e-10	9.446366e-10	9.191867e-10	7.134602e-08	9.446371e-10	-7.134602e-08	-7.794727e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.133083e-08	-6.760000e-16	7.040138e-08	7.793808e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.770000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	5.260191e-04	6.770000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.088726e-05	0.000000e+00	0.000000e+00	7.736468e-06	-1.437213e-11	-9.446365e-10	9.446366e-10	9.184340e-10	6.758794e-08	9.446371e-10	-6.758794e-08	-7.737412e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.757357e-08	-6.770000e-16	6.664330e-08	7.736494e-06	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.780000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	4.966759e-04	6.780000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.082619e-05	0.000000e+00	0.000000e+00	7.679049e-06	-1.357619e-11	-9.446365e-10	9.446366e-10	9.176591e-10	6.393292e-08	9.446371e-10	-6.393292e-08	-7.679994e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.391934e-08	-6.780000e-16	6.298828e-08	7.679077e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.790000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	4.682378e-04	6.790000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.076512e-05	0.000000e+00	0.000000e+00	7.621531e-06	-1.280415e-11	-9.446365e-10	9.446366e-10	9.168612e-10	6.038096e-08	9.446371e-10	-6.038096e-08	-7.622475e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.036815e-08	-6.790000e-16	5.943632e-08	7.621558e-06	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
6.800000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	4.407000e-04	6.800000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.070405e-05	0.000000e+00	0.000000e+00	7.563910e-06	-1.205594e-11	-9.446365e-10	9.446366e-10	9.160398e-10	5.693206e-08	9.446371e-10	-5.693206e-08	-7.564855e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-5.692000e-08	-6.800000e-16	5.598742e-08	7.563939e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.810000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	4.140575e-04	6.810000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.064298e-05	0.000000e+00	0.000000e+00	7.506188e-06	-1.133149e-11	-9.446365e-10	9.446366e-10	9.151940e-10	5.358622e-08	9.446371e-10	-5.358622e-08	-7.507133e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-5.357489e-08	-6.810000e-16	5.264159e-08	7.506218e-06	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
6.820000000000001e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	3.883056e-04	6.820000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-2.058192e-05	0.000000e+00	0.000000e+00	7.448366e-06	-1.063072e-11	-9.446365e-10	9.446366e-10	9.143233e-10	5.034346e-08	9.446371e-10	-5.034346e-08	-7.449311e-06	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-5.033282e-08	-6.820000e-16	4.939882e-08	7.448396e-06	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
