time	V(analog_val)	V(final_out)	V(noise_walk)	V(sram_out)	V(trig)	I(B_drift)	I(C_drift)	I(R_drift)	I(R_dummy)	I(S_analog)	I(S_sram)	I(V_sram)	I(V_trigger)
1.471230000000011e-07	9.840494e-01	9.999990e-01	9.497274e-01	1.000000e+00	1.000000e+00	3.432201e-05	-3.432201e-05	-3.432201e-05	9.999990e-07	3.189913e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.473183125000011e-07	9.860689e-01	9.999990e-01	1.041070e+00	1.000000e+00	1.000000e+00	-5.500147e-05	5.500147e-05	5.500147e-05	9.999990e-07	2.786017e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.475136250000011e-07	9.902535e-01	9.999990e-01	9.781020e-01	1.000000e+00	1.000000e+00	1.215149e-05	-1.215149e-05	-1.215149e-05	9.999990e-07	1.949103e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.477089375000011e-07	9.873726e-01	9.999990e-01	9.700234e-01	1.000000e+00	1.000000e+00	1.734914e-05	-1.734914e-05	-1.734914e-05	9.999990e-07	2.525288e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.479042500000011e-07	9.833820e-01	9.999990e-01	9.598685e-01	1.000000e+00	1.000000e+00	2.351358e-05	-2.351358e-05	-2.351358e-05	9.999990e-07	3.323388e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.480995625000011e-07	9.762623e-01	9.999990e-01	9.268696e-01	1.000000e+00	1.000000e+00	4.939275e-05	-4.939275e-05	-4.939275e-05	9.999990e-07	4.747339e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.482948750000012e-07	9.763789e-01	9.999990e-01	1.026965e+00	1.000000e+00	1.000000e+00	-5.058634e-05	5.058634e-05	5.058634e-05	9.999990e-07	4.724027e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.484901875000012e-07	9.826294e-01	9.999990e-01	9.960480e-01	1.000000e+00	1.000000e+00	-1.341861e-05	1.341861e-05	1.341861e-05	9.999990e-07	3.473930e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.486855000000012e-07	9.852618e-01	9.999990e-01	9.987996e-01	1.000000e+00	1.000000e+00	-1.353775e-05	1.353775e-05	1.353775e-05	9.999990e-07	2.947439e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.488808125000012e-07	9.925556e-01	9.999990e-01	1.053707e+00	1.000000e+00	1.000000e+00	-6.115115e-05	6.115115e-05	6.115115e-05	9.999990e-07	1.488671e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.490761250000012e-07	9.997828e-01	9.999990e-01	1.012638e+00	1.000000e+00	1.000000e+00	-1.285515e-05	1.285515e-05	1.285515e-05	9.999990e-07	4.323599e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.492714375000012e-07	1.006030e+00	9.999990e-01	1.057150e+00	1.000000e+00	1.000000e+00	-5.111956e-05	5.111956e-05	5.111956e-05	9.999990e-07	-1.206270e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.494667500000012e-07	1.006583e+00	9.999990e-01	9.611270e-01	1.000000e+00	1.000000e+00	4.545633e-05	-4.545633e-05	-4.545633e-05	9.999990e-07	-1.316880e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.496620625000012e-07	1.000117e+00	9.999990e-01	9.793589e-01	1.000000e+00	1.000000e+00	2.075823e-05	-2.075823e-05	-2.075823e-05	9.999990e-07	-2.362712e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.498573750000012e-07	9.967172e-01	9.999990e-01	9.826598e-01	1.000000e+00	1.000000e+00	1.405744e-05	-1.405744e-05	-1.405744e-05	9.999990e-07	6.563663e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.500526875000012e-07	9.959155e-01	9.999990e-01	1.001763e+00	1.000000e+00	1.000000e+00	-5.847905e-06	5.847905e-06	5.847905e-06	9.999990e-07	8.167087e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.502480000000012e-07	9.981822e-01	9.999990e-01	1.015546e+00	1.000000e+00	1.000000e+00	-1.736384e-05	1.736384e-05	1.736384e-05	9.999990e-07	3.633543e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.504433125000012e-07	9.999889e-01	9.999990e-01	1.001125e+00	1.000000e+00	1.000000e+00	-1.136328e-06	1.136328e-06	1.136328e-06	9.999990e-07	2.022784e-17	-9.999990e-07	-9.999990e-07	0.000000e+00
1.506386250000012e-07	1.003529e+00	9.999990e-01	1.038647e+00	1.000000e+00	1.000000e+00	-3.511734e-05	3.511734e-05	3.511734e-05	9.999990e-07	-7.060566e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.508339375000012e-07	1.006217e+00	9.999990e-01	9.986237e-01	1.000000e+00	1.000000e+00	7.593420e-06	-7.593420e-06	-7.593420e-06	9.999990e-07	-1.243633e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.510292500000012e-07	1.001274e+00	9.999990e-01	9.582512e-01	1.000000e+00	1.000000e+00	4.302296e-05	-4.302296e-05	-4.302296e-05	9.999990e-07	-2.550319e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.512245625000012e-07	9.916757e-01	9.999990e-01	9.364107e-01	1.000000e+00	1.000000e+00	5.526500e-05	-5.526500e-05	-5.526500e-05	9.999990e-07	1.664655e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.514198750000012e-07	9.832839e-01	9.999990e-01	9.526163e-01	1.000000e+00	1.000000e+00	3.066759e-05	-3.066759e-05	-3.066759e-05	9.999990e-07	3.343026e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.516151875000012e-07	9.764680e-01	9.999990e-01	9.373407e-01	1.000000e+00	1.000000e+00	3.912727e-05	-3.912727e-05	-3.912727e-05	9.999990e-07	4.706207e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.518105000000012e-07	9.772378e-01	9.999990e-01	1.024248e+00	1.000000e+00	1.000000e+00	-4.701035e-05	4.701035e-05	4.701035e-05	9.999990e-07	4.552240e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.520058125000012e-07	9.775696e-01	9.999990e-01	9.339573e-01	1.000000e+00	1.000000e+00	4.361230e-05	-4.361230e-05	-4.361230e-05	9.999990e-07	4.485872e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.522011250000012e-07	9.774390e-01	9.999990e-01	1.019714e+00	1.000000e+00	1.000000e+00	-4.227497e-05	4.227497e-05	4.227497e-05	9.999990e-07	4.511992e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.523964375000013e-07	9.868985e-01	9.999990e-01	1.041489e+00	1.000000e+00	1.000000e+00	-5.459046e-05	5.459046e-05	5.459046e-05	9.999990e-07	2.620089e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.525917500000013e-07	9.913163e-01	9.999990e-01	9.819638e-01	1.000000e+00	1.000000e+00	9.352503e-06	-9.352503e-06	-9.352503e-06	9.999990e-07	1.736535e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.527870625000013e-07	9.867150e-01	9.999990e-01	9.489492e-01	1.000000e+00	1.000000e+00	3.776575e-05	-3.776575e-05	-3.776575e-05	9.999990e-07	2.656813e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.529823750000013e-07	9.812091e-01	9.999990e-01	9.625953e-01	1.000000e+00	1.000000e+00	1.861383e-05	-1.861383e-05	-1.861383e-05	9.999990e-07	3.757977e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.531776875000013e-07	9.812382e-01	9.999990e-01	1.000150e+00	1.000000e+00	1.000000e+00	-1.891216e-05	1.891216e-05	1.891216e-05	9.999990e-07	3.752150e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.533730000000013e-07	9.849504e-01	9.999990e-01	1.004050e+00	1.000000e+00	1.000000e+00	-1.909966e-05	1.909966e-05	1.909966e-05	9.999990e-07	3.009732e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.535683125000013e-07	9.931597e-01	9.999990e-01	1.058123e+00	1.000000e+00	1.000000e+00	-6.496365e-05	6.496365e-05	6.496365e-05	9.999990e-07	1.367870e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.537636250000013e-07	1.003746e+00	9.999990e-01	1.047187e+00	1.000000e+00	1.000000e+00	-4.344079e-05	4.344079e-05	4.344079e-05	9.999990e-07	-7.494039e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.539589375000013e-07	1.009342e+00	9.999990e-01	1.023201e+00	1.000000e+00	1.000000e+00	-1.385881e-05	1.385881e-05	1.385881e-05	9.999990e-07	-1.868537e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.541542500000013e-07	1.010730e+00	9.999990e-01	1.011092e+00	1.000000e+00	1.000000e+00	-3.619118e-07	3.619118e-07	3.619118e-07	9.999990e-07	-2.146285e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.543495625000013e-07	1.010326e+00	9.999990e-01	1.005825e+00	1.000000e+00	1.000000e+00	4.500921e-06	-4.500921e-06	-4.500921e-06	9.999990e-07	-2.065445e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.545448750000013e-07	1.008575e+00	9.999990e-01	9.951445e-01	1.000000e+00	1.000000e+00	1.343064e-05	-1.343064e-05	-1.343064e-05	9.999990e-07	-1.715219e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.547401875000013e-07	1.008383e+00	9.999990e-01	1.019849e+00	1.000000e+00	1.000000e+00	-1.146619e-05	1.146619e-05	1.146619e-05	9.999990e-07	-1.676851e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.549355000000013e-07	1.011323e+00	9.999990e-01	1.029956e+00	1.000000e+00	1.000000e+00	-1.863343e-05	1.863343e-05	1.863343e-05	9.999990e-07	-2.264734e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.551308125000013e-07	1.006781e+00	9.999990e-01	9.416370e-01	1.000000e+00	1.000000e+00	6.514363e-05	-6.514363e-05	-6.514363e-05	9.999990e-07	-1.356332e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.553261250000013e-07	9.996290e-01	9.999990e-01	9.915398e-01	1.000000e+00	1.000000e+00	8.089196e-06	-8.089196e-06	-8.089196e-06	9.999990e-07	7.399646e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.555214375000013e-07	1.004391e+00	9.999990e-01	1.061238e+00	1.000000e+00	1.000000e+00	-5.684770e-05	5.684770e-05	5.684770e-05	9.999990e-07	-8.783182e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.557167500000013e-07	1.008652e+00	9.999990e-01	9.954429e-01	1.000000e+00	1.000000e+00	1.320925e-05	-1.320925e-05	-1.320925e-05	9.999990e-07	-1.730632e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.559120625000013e-07	1.003302e+00	9.999990e-01	9.617213e-01	1.000000e+00	1.000000e+00	4.158032e-05	-4.158032e-05	-4.158032e-05	9.999990e-07	-6.605232e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.561073750000013e-07	1.004795e+00	9.999990e-01	1.061671e+00	1.000000e+00	1.000000e+00	-5.687615e-05	5.687615e-05	5.687615e-05	9.999990e-07	-9.592698e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.563026875000013e-07	1.010083e+00	9.999990e-01	1.007355e+00	1.000000e+00	1.000000e+00	2.728609e-06	-2.728609e-06	-2.728609e-06	9.999990e-07	-2.016839e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.564980000000014e-07	1.011707e+00	9.999990e-01	1.031060e+00	1.000000e+00	1.000000e+00	-1.935341e-05	1.935341e-05	1.935341e-05	9.999990e-07	-2.341542e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.566933125000014e-07	1.011987e+00	9.999990e-01	9.955069e-01	1.000000e+00	1.000000e+00	1.648040e-05	-1.648040e-05	-1.648040e-05	9.999990e-07	-2.397656e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.568886250000014e-07	1.003271e+00	9.999990e-01	9.304942e-01	1.000000e+00	1.000000e+00	7.277653e-05	-7.277653e-05	-7.277653e-05	9.999990e-07	-6.543561e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.570839375000014e-07	9.916302e-01	9.999990e-01	9.452071e-01	1.000000e+00	1.000000e+00	4.642313e-05	-4.642313e-05	-4.642313e-05	9.999990e-07	1.673762e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.572792500000014e-07	9.821078e-01	9.999990e-01	9.310219e-01	1.000000e+00	1.000000e+00	5.108595e-05	-5.108595e-05	-5.108595e-05	9.999990e-07	3.578236e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.574745625000014e-07	9.782393e-01	9.999990e-01	9.897119e-01	1.000000e+00	1.000000e+00	-1.147261e-05	1.147261e-05	1.147261e-05	9.999990e-07	4.351935e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.576698750000014e-07	9.813591e-01	9.999990e-01	1.001832e+00	1.000000e+00	1.000000e+00	-2.047334e-05	2.047334e-05	2.047334e-05	9.999990e-07	3.727991e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.578651875000014e-07	9.871228e-01	9.999990e-01	1.025671e+00	1.000000e+00	1.000000e+00	-3.854771e-05	3.854771e-05	3.854771e-05	9.999990e-07	2.575236e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.580605000000014e-07	9.917641e-01	9.999990e-01	1.000742e+00	1.000000e+00	1.000000e+00	-8.978421e-06	8.978421e-06	8.978421e-06	9.999990e-07	1.646991e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.582558125000014e-07	9.960256e-01	9.999990e-01	1.030685e+00	1.000000e+00	1.000000e+00	-3.465932e-05	3.465932e-05	3.465932e-05	9.999990e-07	7.946913e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.584511250000014e-07	1.004292e+00	9.999990e-01	1.054277e+00	1.000000e+00	1.000000e+00	-4.998514e-05	4.998514e-05	4.998514e-05	9.999990e-07	-8.585207e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.586464375000014e-07	1.009279e+00	9.999990e-01	1.010368e+00	1.000000e+00	1.000000e+00	-1.089042e-06	1.089042e-06	1.089042e-06	9.999990e-07	-1.856063e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.588417500000014e-07	1.006354e+00	9.999990e-01	9.753070e-01	1.000000e+00	1.000000e+00	3.104675e-05	-3.104675e-05	-3.104675e-05	9.999990e-07	-1.270952e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.590370625000014e-07	1.002963e+00	9.999990e-01	9.992905e-01	1.000000e+00	1.000000e+00	3.672747e-06	-3.672747e-06	-3.672747e-06	9.999990e-07	-5.928368e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.592323750000014e-07	1.001051e+00	9.999990e-01	9.851444e-01	1.000000e+00	1.000000e+00	1.590672e-05	-1.590672e-05	-1.590672e-05	9.999990e-07	-2.104254e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.594276875000014e-07	1.000483e+00	9.999990e-01	1.010568e+00	1.000000e+00	1.000000e+00	-1.008544e-05	1.008544e-05	1.008544e-05	9.999990e-07	-9.672858e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.596230000000014e-07	1.000615e+00	9.999990e-01	9.918804e-01	1.000000e+00	1.000000e+00	8.734187e-06	-8.734187e-06	-8.734187e-06	9.999990e-07	-1.231203e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.598183125000014e-07	9.991353e-01	9.999990e-01	9.927211e-01	1.000000e+00	1.000000e+00	6.414107e-06	-6.414107e-06	-6.414107e-06	9.999990e-07	1.727448e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.600136250000014e-07	1.002325e+00	9.999990e-01	1.041401e+00	1.000000e+00	1.000000e+00	-3.907588e-05	3.907588e-05	3.907588e-05	9.999990e-07	-4.651803e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.602089375000014e-07	1.011936e+00	9.999990e-01	1.071279e+00	1.000000e+00	1.000000e+00	-5.934284e-05	5.934284e-05	5.934284e-05	9.999990e-07	-2.387421e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.604042500000014e-07	1.012826e+00	9.999990e-01	9.625909e-01	1.000000e+00	1.000000e+00	5.023472e-05	-5.023472e-05	-5.023472e-05	9.999990e-07	-2.565314e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.605995625000015e-07	1.000823e+00	9.999990e-01	9.281561e-01	1.000000e+00	1.000000e+00	7.266730e-05	-7.266730e-05	-7.266730e-05	9.999990e-07	-1.648835e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.607948750000015e-07	9.980416e-01	9.999990e-01	1.042223e+00	1.000000e+00	1.000000e+00	-4.418182e-05	4.418182e-05	4.418182e-05	9.999990e-07	3.914736e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.609901875000015e-07	9.971749e-01	9.999990e-01	9.441174e-01	1.000000e+00	1.000000e+00	5.305743e-05	-5.305743e-05	-5.305743e-05	9.999990e-07	5.648253e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.611855000000015e-07	9.920430e-01	9.999990e-01	9.925494e-01	1.000000e+00	1.000000e+00	-5.064766e-07	5.064766e-07	5.064766e-07	9.999990e-07	1.591211e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.613808125000015e-07	9.898739e-01	9.999990e-01	9.671570e-01	1.000000e+00	1.000000e+00	2.271696e-05	-2.271696e-05	-2.271696e-05	9.999990e-07	2.025010e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.615761250000015e-07	9.830691e-01	9.999990e-01	9.361048e-01	1.000000e+00	1.000000e+00	4.696438e-05	-4.696438e-05	-4.696438e-05	9.999990e-07	3.385973e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.617714375000015e-07	9.792252e-01	9.999990e-01	9.868269e-01	1.000000e+00	1.000000e+00	-7.601792e-06	7.601792e-06	7.601792e-06	9.999990e-07	4.154774e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.619667500000015e-07	9.857404e-01	9.999990e-01	1.044855e+00	1.000000e+00	1.000000e+00	-5.911470e-05	5.911470e-05	5.911470e-05	9.999990e-07	2.851717e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.621620625000015e-07	9.944738e-01	9.999990e-01	1.024789e+00	1.000000e+00	1.000000e+00	-3.031543e-05	3.031543e-05	3.031543e-05	9.999990e-07	1.105035e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.623573750000015e-07	1.002676e+00	9.999990e-01	1.056349e+00	1.000000e+00	1.000000e+00	-5.367334e-05	5.367334e-05	5.367334e-05	9.999990e-07	-5.353706e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.625526875000015e-07	1.003217e+00	9.999990e-01	9.550814e-01	1.000000e+00	1.000000e+00	4.813525e-05	-4.813525e-05	-4.813525e-05	9.999990e-07	-6.435362e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.627480000000015e-07	1.002542e+00	9.999990e-01	1.043766e+00	1.000000e+00	1.000000e+00	-4.122434e-05	4.122434e-05	4.122434e-05	9.999990e-07	-5.085574e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.629433125000015e-07	1.009919e+00	9.999990e-01	1.044240e+00	1.000000e+00	1.000000e+00	-3.432066e-05	3.432066e-05	3.432066e-05	9.999990e-07	-1.984046e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.631386250000015e-07	1.018067e+00	9.999990e-01	1.067186e+00	1.000000e+00	1.000000e+00	-4.911796e-05	4.911796e-05	4.911796e-05	9.999990e-07	-3.613706e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.633339375000015e-07	1.020361e+00	9.999990e-01	9.947323e-01	1.000000e+00	1.000000e+00	2.562911e-05	-2.562911e-05	-2.562911e-05	9.999990e-07	-4.072473e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.635292500000015e-07	1.015340e+00	9.999990e-01	9.895482e-01	1.000000e+00	1.000000e+00	2.579161e-05	-2.579161e-05	-2.579161e-05	9.999990e-07	-3.068162e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.637245625000015e-07	1.015400e+00	9.999990e-01	1.041808e+00	1.000000e+00	1.000000e+00	-2.640792e-05	2.640792e-05	2.640792e-05	9.999990e-07	-3.080199e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.639198750000015e-07	1.013019e+00	9.999990e-01	9.622279e-01	1.000000e+00	1.000000e+00	5.079097e-05	-5.079097e-05	-5.079097e-05	9.999990e-07	-2.603968e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.641151875000015e-07	1.014435e+00	9.999990e-01	1.079724e+00	1.000000e+00	1.000000e+00	-6.528908e-05	6.528908e-05	6.528908e-05	9.999990e-07	-2.887135e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.643105000000015e-07	1.015228e+00	9.999990e-01	9.580670e-01	1.000000e+00	1.000000e+00	5.716141e-05	-5.716141e-05	-5.716141e-05	9.999990e-07	-3.045878e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.645058125000015e-07	1.013038e+00	9.999990e-01	1.047774e+00	1.000000e+00	1.000000e+00	-3.473535e-05	3.473535e-05	3.473535e-05	9.999990e-07	-2.607869e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.647011250000016e-07	1.008470e+00	9.999990e-01	9.269495e-01	1.000000e+00	1.000000e+00	8.152004e-05	-8.152004e-05	-8.152004e-05	9.999990e-07	-1.694105e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.648964375000016e-07	9.964290e-01	9.999990e-01	9.546542e-01	1.000000e+00	1.000000e+00	4.177488e-05	-4.177488e-05	-4.177488e-05	9.999990e-07	7.139985e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.650917500000016e-07	9.937910e-01	9.999990e-01	1.008553e+00	1.000000e+00	1.000000e+00	-1.476162e-05	1.476162e-05	1.476162e-05	9.999990e-07	1.241601e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.652870625000016e-07	9.991553e-01	9.999990e-01	1.039325e+00	1.000000e+00	1.000000e+00	-4.016944e-05	4.016944e-05	4.016944e-05	9.999990e-07	1.687290e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.654823750000016e-07	9.980651e-01	9.999990e-01	9.467312e-01	1.000000e+00	1.000000e+00	5.133387e-05	-5.133387e-05	-5.133387e-05	9.999990e-07	3.867841e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.656776875000016e-07	9.938263e-01	9.999990e-01	1.001756e+00	1.000000e+00	1.000000e+00	-7.929299e-06	7.929299e-06	7.929299e-06	9.999990e-07	1.234530e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.658730000000016e-07	9.929709e-01	9.999990e-01	9.762823e-01	1.000000e+00	1.000000e+00	1.668867e-05	-1.668867e-05	-1.668867e-05	9.999990e-07	1.405611e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.660683125000016e-07	9.869987e-01	9.999990e-01	9.425317e-01	1.000000e+00	1.000000e+00	4.446701e-05	-4.446701e-05	-4.446701e-05	9.999990e-07	2.600058e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.662636250000016e-07	9.829776e-01	9.999990e-01	9.862689e-01	1.000000e+00	1.000000e+00	-3.291260e-06	3.291260e-06	3.291260e-06	9.999990e-07	3.404272e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.664589375000016e-07	9.892275e-01	9.999990e-01	1.049935e+00	1.000000e+00	1.000000e+00	-6.070768e-05	6.070768e-05	6.070768e-05	9.999990e-07	2.154293e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.666542500000016e-07	9.975042e-01	9.999990e-01	1.021549e+00	1.000000e+00	1.000000e+00	-2.404515e-05	2.404515e-05	2.404515e-05	9.999990e-07	4.989638e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.668495625000016e-07	1.000561e+00	9.999990e-01	1.007823e+00	1.000000e+00	1.000000e+00	-7.261735e-06	7.261735e-06	7.261735e-06	9.999990e-07	-1.124988e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.670448750000016e-07	1.000101e+00	9.999990e-01	9.881263e-01	1.000000e+00	1.000000e+00	1.197490e-05	-1.197490e-05	-1.197490e-05	9.999990e-07	-2.044481e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.672401875000016e-07	1.002360e+00	9.999990e-01	1.037470e+00	1.000000e+00	1.000000e+00	-3.510953e-05	3.510953e-05	3.510953e-05	9.999990e-07	-4.722929e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.674355000000016e-07	9.991374e-01	9.999990e-01	9.310234e-01	1.000000e+00	1.000000e+00	6.811397e-05	-6.811397e-05	-6.811397e-05	9.999990e-07	1.723252e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.676308125000016e-07	9.937127e-01	9.999990e-01	1.006277e+00	1.000000e+00	1.000000e+00	-1.256476e-05	1.256476e-05	1.256476e-05	9.999990e-07	1.257271e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.678261250000016e-07	9.924012e-01	9.999990e-01	9.664077e-01	1.000000e+00	1.000000e+00	2.599357e-05	-2.599357e-05	-2.599357e-05	9.999990e-07	1.519552e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.680214375000016e-07	9.919717e-01	9.999990e-01	1.013566e+00	1.000000e+00	1.000000e+00	-2.159471e-05	2.159471e-05	2.159471e-05	9.999990e-07	1.605468e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.682167500000016e-07	9.931161e-01	9.999990e-01	9.832405e-01	1.000000e+00	1.000000e+00	9.875558e-06	-9.875558e-06	-9.875558e-06	9.999990e-07	1.376578e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.684120625000016e-07	9.983672e-01	9.999990e-01	1.062015e+00	1.000000e+00	1.000000e+00	-6.364742e-05	6.364742e-05	6.364742e-05	9.999990e-07	3.263463e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.686073750000016e-07	1.003255e+00	9.999990e-01	9.896541e-01	1.000000e+00	1.000000e+00	1.360052e-05	-1.360052e-05	-1.360052e-05	9.999990e-07	-6.511321e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.688026875000017e-07	9.974183e-01	9.999990e-01	9.512550e-01	1.000000e+00	1.000000e+00	4.616335e-05	-4.616335e-05	-4.616335e-05	9.999990e-07	5.161311e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.689980000000017e-07	9.974346e-01	9.999990e-01	1.043764e+00	1.000000e+00	1.000000e+00	-4.632907e-05	4.632907e-05	4.632907e-05	9.999990e-07	5.128944e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.691933125000017e-07	1.000297e+00	9.999990e-01	9.832842e-01	1.000000e+00	1.000000e+00	1.701324e-05	-1.701324e-05	-1.701324e-05	9.999990e-07	-5.968030e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.693886250000017e-07	1.005632e+00	9.999990e-01	1.077275e+00	1.000000e+00	1.000000e+00	-7.164299e-05	7.164299e-05	7.164299e-05	9.999990e-07	-1.126667e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.695839375000017e-07	1.014490e+00	9.999990e-01	1.033549e+00	1.000000e+00	1.000000e+00	-1.905903e-05	1.905903e-05	1.905903e-05	9.999990e-07	-2.898191e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
